aX,aY,aZ,gX,gY,gZ
-0.291,-0.945,0.284,127.563,-19.287,-9.399
-0.312,-0.938,0.332,112.488,-30.579,-6.348
-0.311,-0.908,0.357,104.126,-35.767,-3.418
-0.321,-0.89,0.346,102.478,-33.203,-1.709
-0.333,-0.878,0.31,105.347,-26.245,0.061
-0.345,-0.873,0.284,107.544,-17.09,2.625
-0.345,-0.854,0.28,108.887,-7.263,6.958
-0.325,-0.85,0.297,110.84,0.305,12.634
-0.287,-0.863,0.27,112.122,1.953,18.677
-0.27,-0.892,0.223,114.075,-0.122,21.423
-0.244,-0.907,0.207,109.436,-4.578,21.973
-0.199,-0.873,0.242,103.638,-11.23,21.606
-0.143,-0.861,0.292,106.323,-16.907,17.029
-0.11,-0.839,0.31,114.075,-20.447,7.568
-0.105,-0.829,0.257,124.756,-23.315,-3.357
-0.126,-0.851,0.129,137.085,-26.123,-16.113
-0.17,-0.866,0.009,138.428,-30.029,-26.672
-0.222,-0.848,-0.053,134.583,-36.072,-33.203
-0.264,-0.831,-0.093,125.244,-43.762,-34.302
-0.296,-0.821,-0.11,115.784,-50.049,-31.982
-0.327,-0.814,-0.105,110.474,-53.65,-28.442
-0.332,-0.793,-0.095,104.431,-53.345,-22.827
-0.311,-0.768,-0.102,103.333,-48.523,-17.212
-0.291,-0.766,-0.13,109.497,-41.382,-14.221
-0.284,-0.76,-0.18,114.441,-34.485,-12.573
-0.276,-0.768,-0.252,117.615,-28.931,-11.719
-0.276,-0.776,-0.324,114.99,-25.94,-11.536
-0.29,-0.765,-0.343,109.802,-24.353,-11.78
-0.297,-0.741,-0.332,106.567,-24.231,-11.597
-0.303,-0.74,-0.337,102.356,-25.33,-10.01
-0.311,-0.752,-0.36,103.821,-24.719,-9.399
-0.316,-0.772,-0.398,102.417,-23.254,-8.484
-0.321,-0.789,-0.429,97.107,-21.484,-7.324
-0.309,-0.788,-0.433,93.506,-19.043,-6.531
-0.3,-0.773,-0.421,90.393,-17.395,-5.92
-0.296,-0.763,-0.414,85.388,-17.7,-5.249
-0.287,-0.767,-0.413,82.825,-17.395,-5.31
-0.283,-0.76,-0.412,84.839,-17.334,-5.981
-0.284,-0.753,-0.421,86.365,-18.982,-6.165
-0.286,-0.764,-0.448,85.876,-19.958,-6.653
-0.296,-0.781,-0.485,85.266,-20.081,-7.202
-0.309,-0.803,-0.536,83.801,-21.24,-7.141
-0.301,-0.805,-0.563,75.134,-23.926,-5.554
-0.292,-0.795,-0.565,68.237,-25.574,-4.822
-0.28,-0.782,-0.552,59.448,-26.062,-4.883
-0.27,-0.757,-0.507,57.373,-25.146,-6.775
-0.271,-0.741,-0.479,55.969,-24.17,-8.423
-0.292,-0.79,-0.485,60.364,-23.315,-9.766
-0.306,-0.741,-0.463,62.317,-21.057,-10.864
-0.263,-0.738,-0.507,64.636,-19.897,-8.972
-0.333,-0.776,-0.572,71.655,-22.095,-8.362
-0.337,-0.764,-0.59,70.496,-16.418,-6.47
-0.316,-0.726,-0.579,71.289,-8.545,-5.249
-0.313,-0.722,-0.6,70.923,-5.066,-1.953
-0.317,-0.74,-0.66,68.909,-5.188,0
-0.323,-0.752,-0.677,65.674,-5.554,0.793
-0.295,-0.727,-0.659,58.472,-8.118,0.977
-0.279,-0.698,-0.634,52.673,-12.39,0.183
-0.279,-0.695,-0.631,53.162,-15.747,-1.709
-0.288,-0.693,-0.66,53.772,-18.311,-4.517
-0.308,-0.679,-0.681,54.504,-18.616,-8.362
-0.326,-0.668,-0.711,57.8,-18.677,-10.498
-0.342,-0.666,-0.747,55.969,-19.287,-10.62
-0.364,-0.658,-0.777,54.504,-18.25,-10.315
-0.376,-0.647,-0.797,51.636,-15.808,-8.606
-0.381,-0.645,-0.815,48.401,-13.977,-5.676
-0.38,-0.665,-0.829,44.189,-12.939,-2.136
-0.358,-0.661,-0.805,35.034,-13,1.953
-0.336,-0.639,-0.783,30.64,-14.893,4.089
-0.324,-0.633,-0.791,27.466,-17.456,5.432
-0.303,-0.638,-0.804,25.635,-16.724,6.348
-0.286,-0.651,-0.805,27.344,-13.123,5.615
-0.274,-0.667,-0.814,26.184,-9.338,4.395
-0.273,-0.669,-0.82,26.611,-5.981,2.869
-0.266,-0.671,-0.819,23.743,-3.174,2.625
-0.254,-0.685,-0.817,22.034,-2.441,2.258
-0.246,-0.696,-0.816,17.456,-3.479,2.686
-0.24,-0.701,-0.81,11.963,-5.249,2.991
-0.233,-0.7,-0.795,9.155,-6.714,2.808
-0.231,-0.701,-0.771,4.822,-7.141,2.808
-0.232,-0.705,-0.758,5.005,-6.042,1.892
-0.239,-0.71,-0.745,3.357,-3.54,1.587
-0.24,-0.718,-0.735,5.798,0.977,0.793
-0.249,-0.738,-0.715,4.883,6.897,0.671
-0.256,-0.747,-0.708,3.174,7.324,1.282
-0.257,-0.755,-0.7,0.854,6.165,2.319
-0.255,-0.755,-0.684,-2.075,4.272,2.93
-0.252,-0.756,-0.67,-4.761,2.441,3.052
-0.256,-0.755,-0.657,-4.578,1.526,2.563
-0.261,-0.756,-0.652,-6.042,1.77,2.319
-0.267,-0.756,-0.648,-3.723,3.174,1.282
-0.272,-0.754,-0.639,-4.333,5.066,0.488
-0.281,-0.755,-0.631,-1.77,7.324,-0.549
-0.291,-0.762,-0.628,-1.465,9.338,-0.916
-0.299,-0.766,-0.631,1.221,10.376,-1.343
-0.305,-0.768,-0.628,-0.61,10.559,-1.343
-0.312,-0.767,-0.618,-0.122,10.01,-1.404
-0.325,-0.762,-0.606,-1.648,8.057,-0.916
-0.336,-0.763,-0.598,-4.395,5.554,0.366
-0.342,-0.764,-0.591,-2.319,4.578,1.038
-0.341,-0.771,-0.593,-0.305,4.883,2.197
-0.334,-0.774,-0.595,-1.16,5.92,3.296
-0.328,-0.78,-0.598,-0.488,7.263,3.662
-0.324,-0.78,-0.598,-0.183,8.118,3.845
-0.32,-0.778,-0.593,-0.793,8.484,3.967
-0.321,-0.778,-0.587,-0.732,8.484,4.089
-0.322,-0.778,-0.584,1.038,8.423,4.089
-0.321,-0.777,-0.578,-0.305,7.996,4.517
-0.322,-0.778,-0.578,1.648,7.812,5.066
-0.319,-0.779,-0.577,1.892,7.935,6.165
-0.313,-0.781,-0.579,4.395,8.484,6.47
-0.307,-0.787,-0.583,5.005,8.972,6.958
-0.3,-0.79,-0.586,5.981,9.46,6.714
-0.292,-0.795,-0.585,5.798,9.705,6.348
-0.286,-0.796,-0.584,6.531,9.46,5.737
-0.284,-0.799,-0.587,6.287,8.24,5.188
-0.284,-0.798,-0.589,5.371,6.592,4.883
-0.283,-0.796,-0.584,4.883,5.249,4.333
-0.283,-0.795,-0.586,6.042,4.333,3.601
-0.282,-0.797,-0.592,6.531,3.723,2.991
-0.279,-0.794,-0.594,5.127,3.174,2.747
-0.279,-0.79,-0.591,6.714,2.869,2.136
-0.278,-0.79,-0.589,6.47,2.563,2.014
-0.279,-0.789,-0.589,5.493,2.197,1.77
-0.281,-0.79,-0.59,6.226,2.38,1.343
-0.285,-0.789,-0.594,9.277,3.113,0.732
-0.287,-0.79,-0.602,10.803,3.967,0.366
-0.287,-0.787,-0.606,9.033,4.333,0.549
-0.288,-0.789,-0.611,9.521,4.15,0.305
-0.287,-0.787,-0.619,9.705,3.601,0.122
-0.293,-0.783,-0.618,7.69,2.686,0.244
-0.295,-0.778,-0.614,4.883,1.648,0.305
-0.298,-0.776,-0.611,6.531,0.916,0.061
-0.3,-0.777,-0.609,6.165,1.343,0.061
-0.302,-0.777,-0.607,7.202,2.075,0
-0.305,-0.774,-0.605,8.179,3.113,0.366
-0.304,-0.781,-0.605,7.385,3.906,0.854
-0.3,-0.786,-0.609,9.766,4.822,1.099
-0.298,-0.786,-0.607,7.324,4.578,1.587
-0.297,-0.783,-0.605,8.057,3.662,1.526
-0.299,-0.783,-0.603,6.653,2.808,2.014
-0.299,-0.784,-0.605,7.446,2.136,2.075
-0.298,-0.784,-0.604,5.554,1.892,2.686
-0.295,-0.782,-0.6,6.409,2.197,2.502
-0.294,-0.781,-0.598,6.042,2.075,2.625
-0.291,-0.784,-0.6,7.08,2.563,2.38
-0.287,-0.787,-0.606,7.935,3.235,1.587
-0.287,-0.789,-0.609,8.057,4.028,1.038
-0.29,-0.79,-0.614,8.118,4.15,0.671
-0.292,-0.79,-0.615,7.08,3.601,0.854
-0.292,-0.79,-0.615,5.92,3.052,1.221
-0.292,-0.791,-0.609,4.028,2.441,1.709
-0.291,-0.788,-0.599,4.15,1.892,1.892
-0.291,-0.787,-0.594,3.906,1.404,2.319
-0.286,-0.787,-0.587,3.845,1.465,2.563
-0.282,-0.787,-0.585,5.737,2.319,2.197
-0.278,-0.795,-0.59,6.958,3.296,1.526
-0.275,-0.799,-0.599,9.094,4.211,0.61
-0.276,-0.799,-0.602,7.874,4.456,0.183
-0.279,-0.792,-0.598,8.423,4.028,-0.244
-0.282,-0.793,-0.594,7.263,3.357,-0.183
-0.287,-0.794,-0.597,6.836,2.991,-0.244
-0.292,-0.798,-0.606,8.24,2.808,-0.183
-0.295,-0.796,-0.604,5.92,2.563,0.305
-0.295,-0.79,-0.599,5.981,2.686,0.732
-0.294,-0.79,-0.6,5.493,3.052,1.16
-0.294,-0.792,-0.604,5.676,3.906,1.648
-0.292,-0.791,-0.601,5.188,4.395,1.831
-0.291,-0.791,-0.594,4.944,4.028,2.197
-0.286,-0.793,-0.586,5.493,3.784,2.258
-0.283,-0.791,-0.583,4.883,3.479,2.014
-0.283,-0.794,-0.58,6.653,3.601,0.977
-0.285,-0.797,-0.585,8.179,3.906,0
-0.288,-0.799,-0.59,8.057,3.723,-0.671
-0.291,-0.801,-0.597,8.728,3.174,-0.854
-0.295,-0.797,-0.603,6.409,2.197,-0.366
-0.298,-0.793,-0.602,6.287,1.892,0
-0.299,-0.787,-0.598,5.493,2.075,0.549
-0.298,-0.787,-0.6,5.188,2.258,1.343
-0.295,-0.79,-0.609,6.348,2.93,1.648
-0.295,-0.795,-0.618,4.578,3.357,2.075
-0.292,-0.789,-0.616,4.211,2.686,2.502
-0.29,-0.786,-0.615,1.709,1.404,2.93
-0.291,-0.788,-0.622,1.404,0.793,2.869
-0.291,-0.785,-0.629,0.305,0.61,2.93
-0.289,-0.78,-0.626,-0.854,0.427,2.93
-0.285,-0.779,-0.622,-1.892,0.244,2.808
-0.285,-0.777,-0.621,-1.465,0.305,2.563
-0.282,-0.782,-0.621,-2.441,0.244,2.38
-0.286,-0.786,-0.622,-2.502,0,1.648
-0.289,-0.788,-0.629,-2.38,-0.732,1.343
-0.297,-0.795,-0.641,-4.761,-1.221,1.892
-0.304,-0.802,-0.659,-8.301,-1.892,3.113
-0.306,-0.803,-0.662,-12.634,-2.93,5.432
-0.303,-0.807,-0.655,-18.311,-4.028,7.996
-0.295,-0.79,-0.628,-23.621,-4.15,10.437
-0.288,-0.791,-0.607,-25.085,-2.808,12.024
-0.277,-0.804,-0.595,-26.367,-1.221,13.062
-0.266,-0.818,-0.589,-25.574,0.854,13.062
-0.261,-0.821,-0.59,-25.818,2.38,12.085
-0.266,-0.825,-0.589,-26.733,2.747,11.108
-0.268,-0.827,-0.578,-28.442,2.808,11.292
-0.284,-0.859,-0.542,-40.161,1.404,18.311
-0.276,-0.867,-0.526,-45.41,1.282,20.813
-0.262,-0.866,-0.496,-46.692,1.587,22.766
-0.236,-0.854,-0.451,-50.11,2.014,24.414
-0.2,-0.869,-0.39,-47.363,2.563,23.315
-0.183,-0.877,-0.35,-40.71,2.625,20.02
-0.176,-0.893,-0.339,-32.41,1.404,15.381
-0.178,-0.913,-0.359,-24.658,-0.183,10.315
-0.19,-0.924,-0.386,-18.066,-1.831,5.737
-0.201,-0.932,-0.401,-12.634,-2.686,1.709
-0.212,-0.933,-0.41,-10.498,-2.808,-1.16
-0.216,-0.925,-0.414,-11.963,-2.869,-2.197
-0.225,-0.914,-0.41,-11.719,-2.38,-2.38
-0.235,-0.916,-0.41,-9.277,-1.404,-2.563
-0.24,-0.916,-0.411,-8.972,-0.427,-2.258
-0.249,-0.913,-0.405,-11.169,0.427,-0.488
-0.253,-0.92,-0.408,-10.437,1.709,1.343
-0.252,-0.927,-0.414,-7.874,3.601,2.502
-0.247,-0.923,-0.412,-7.874,5.554,3.906
-0.252,-0.925,-0.414,-8.484,6.348,5.127
-0.243,-0.922,-0.411,-9.827,6.653,5.737
-0.248,-0.917,-0.412,-11.963,6.165,5.798
-0.248,-0.913,-0.419,-13.733,5.493,5.92
-0.253,-0.923,-0.434,-14.282,3.784,5.737
-0.263,-0.923,-0.448,-14.893,2.014,6.226
-0.266,-0.918,-0.445,-18.433,0.854,7.751
-0.264,-0.916,-0.44,-22.827,-0.488,9.338
-0.263,-0.91,-0.416,-25.574,-0.305,11.047
-0.25,-0.909,-0.39,-26.733,0.549,12.146
-0.234,-0.922,-0.37,-26.184,0.854,12.085
-0.227,-0.927,-0.35,-23.193,1.953,11.292
-0.213,-0.933,-0.346,-19.47,2.319,9.705
-0.209,-0.938,-0.354,-16.296,1.709,7.751
-0.206,-0.961,-0.377,-14.893,1.404,6.042
-0.21,-0.973,-0.397,-18.86,-0.61,5.432
-0.211,-0.97,-0.4,-26.245,-3.479,5.493
-0.213,-0.962,-0.388,-32.043,-5.615,5.371
-0.21,-0.951,-0.364,-36.011,-6.653,5.432
-0.206,-0.936,-0.344,-37.842,-7.08,5.432
-0.203,-0.929,-0.324,-37.415,-6.409,4.883
-0.202,-0.927,-0.314,-34.973,-5.371,4.15
-0.202,-0.931,-0.314,-30.884,-3.784,3.235
-0.205,-0.945,-0.326,-26.794,-1.953,2.747
-0.211,-0.958,-0.34,-24.048,0.122,2.93
-0.214,-0.961,-0.342,-26.672,1.892,3.479
-0.214,-0.955,-0.333,-29.297,4.028,4.15
-0.221,-0.944,-0.316,-29.602,5.737,4.517
-0.227,-0.936,-0.298,-29.175,7.324,5.737
-0.225,-0.937,-0.282,-26.917,8.545,7.507
-0.219,-0.942,-0.256,-22.4,9.155,9.155
-0.205,-0.945,-0.216,-16.846,8.789,10.925
-0.188,-0.943,-0.193,-10.437,7.385,11.841
-0.17,-0.957,-0.195,-3.052,6.042,11.047
-0.161,-0.976,-0.213,3.235,5.737,8.362
-0.16,-0.985,-0.233,7.996,5.92,5.188
-0.164,-0.993,-0.252,10.925,5.249,2.563
-0.168,-1.004,-0.278,11.23,4.15,1.038
-0.173,-1.01,-0.305,7.812,2.747,0.427
-0.18,-1.001,-0.305,2.38,0.916,0.122
-0.187,-0.987,-0.286,-2.686,-0.977,0.305
-0.195,-0.973,-0.263,-5.859,-2.319,1.038
-0.2,-0.972,-0.253,-8.118,-2.563,2.258
-0.199,-0.977,-0.245,-8.301,-1.77,3.174
-0.194,-0.981,-0.238,-7.446,-0.183,3.906
-0.19,-0.983,-0.232,-6.104,1.77,4.15
-0.184,-0.989,-0.232,-4.395,3.845,3.418
-0.185,-0.989,-0.23,-2.502,5.676,2.441
-0.183,-0.985,-0.228,-1.404,6.714,1.709
-0.182,-0.984,-0.227,0,6.653,0.854
-0.185,-0.987,-0.23,2.258,6.348,-0.366
-0.19,-0.988,-0.237,4.272,5.676,-1.465
-0.197,-0.989,-0.246,4.089,4.944,-1.831
-0.205,-0.986,-0.252,3.174,4.15,-1.77
-0.21,-0.983,-0.253,1.404,3.418,-1.404
-0.215,-0.981,-0.255,-1.16,3.235,-0.61
-0.221,-0.975,-0.246,-4.7,3.784,0.61
-0.212,-0.974,-0.238,-5.676,4.639,1.587
-0.209,-0.981,-0.218,-5.249,5.188,2.502
-0.202,-0.978,-0.2,-3.052,5.31,3.296
-0.195,-0.977,-0.192,0.671,4.944,3.479
-0.188,-0.982,-0.194,6.226,4.883,2.686
-0.186,-0.988,-0.205,9.705,4.7,1.221
-0.187,-0.993,-0.215,11.475,4.211,-0.244
-0.192,-0.993,-0.226,11.108,3.784,-1.16
-0.197,-0.993,-0.235,9.766,3.418,-1.16
-0.201,-0.989,-0.24,7.996,2.747,-0.61
-0.202,-0.983,-0.238,6.775,2.502,0.244
-0.201,-0.983,-0.234,4.7,2.502,1.526
-0.199,-0.985,-0.228,3.113,2.93,2.625
-0.194,-0.986,-0.223,3.113,3.418,3.113
-0.19,-0.988,-0.219,3.479,4.211,3.174
-0.185,-0.989,-0.215,4.517,5.005,2.93
-0.181,-0.99,-0.211,5.615,5.127,2.319
-0.179,-0.991,-0.211,7.141,4.456,1.465
-0.181,-0.993,-0.217,8.484,3.906,0.549
-0.185,-0.994,-0.222,9.949,3.54,-0.427
-0.186,-0.994,-0.228,10.254,3.357,-0.977
-0.189,-0.993,-0.234,9.277,3.235,-1.343
-0.193,-0.99,-0.234,7.629,3.235,-1.099
-0.194,-0.988,-0.232,7.324,3.052,-0.916
-0.194,-0.987,-0.228,8.85,2.625,-0.916
-0.196,-0.986,-0.224,9.033,2.38,-0.549
-0.197,-0.986,-0.222,8.728,2.869,-0.183
-0.199,-0.985,-0.22,9.033,3.967,-0.183
-0.197,-0.986,-0.22,10.071,5.188,-0.183
-0.196,-0.987,-0.222,10.864,6.226,-0.305
-0.195,-0.987,-0.224,10.437,6.409,-0.305
-0.196,-0.989,-0.225,9.583,5.92,-0.366
-0.201,-0.985,-0.226,7.629,4.578,-0.183
-0.204,-0.983,-0.227,7.141,3.174,-0.061
-0.209,-0.983,-0.23,7.874,1.831,-0.061
-0.21,-0.982,-0.234,7.507,0.732,0.244
-0.214,-0.984,-0.235,6.592,0.732,0.61
-0.214,-0.984,-0.232,6.592,1.526,0.916
-0.211,-0.982,-0.23,6.653,2.686,1.648
-0.207,-0.981,-0.225,6.897,3.845,2.319
-0.202,-0.986,-0.224,7.69,5.005,2.502
-0.196,-0.989,-0.223,8.484,5.554,2.502
-0.191,-0.992,-0.219,7.263,5.127,2.747
-0.143,-0.291,1.265,1.892,-9.338,-2.991
-0.14,-0.283,1.217,6.836,-13.184,-3.174
-0.134,-0.283,1.161,11.475,-10.315,-2.686
-0.113,-0.273,1.105,13.794,-5.188,-2.258
-0.091,-0.281,1.037,14.465,-0.488,-1.831
-0.077,-0.291,0.971,16.418,3.662,-1.77
-0.061,-0.289,0.914,17.334,5.432,-2.258
-0.057,-0.282,0.873,17.639,4.395,-3.296
-0.066,-0.283,0.842,17.151,1.282,-5.066
-0.077,-0.283,0.833,15.625,-1.587,-6.165
-0.104,-0.286,0.833,13.611,-3.174,-6.897
-0.116,-0.28,0.852,9.277,-3.479,-7.629
-0.149,-0.272,0.884,5.005,-3.601,-6.836
-0.164,-0.265,0.933,3.174,-2.441,-5.127
-0.173,-0.265,0.981,3.784,-0.305,-3.601
-0.168,-0.267,1.002,4.272,1.404,-2.136
-0.161,-0.277,1.01,6.226,2.93,-0.793
-0.154,-0.283,1.001,7.629,3.113,-0.305
-0.151,-0.282,0.979,7.874,1.709,-0.793
-0.153,-0.279,0.949,8.179,0.122,-1.099
-0.152,-0.276,0.924,9.033,-0.61,-1.282
-0.154,-0.277,0.901,10.925,-0.488,-1.648
-0.157,-0.278,0.892,10.803,-0.244,-1.526
-0.16,-0.275,0.888,9.521,-0.427,-0.916
-0.163,-0.275,0.892,5.981,-0.427,0.183
-0.161,-0.279,0.906,5.31,-0.244,0.977
-0.157,-0.285,0.919,5.005,0.122,1.648
-0.147,-0.27,0.94,3.906,1.038,1.953
-0.149,-0.268,0.958,3.601,2.258,2.075
-0.144,-0.273,0.967,4.822,3.906,1.77
-0.139,-0.266,0.969,5.127,5.188,1.526
-0.143,-0.267,0.967,6.348,5.737,1.099
-0.14,-0.272,0.967,6.714,5.493,0.977
-0.134,-0.271,0.955,7.629,4.456,1.282
-0.131,-0.274,0.938,8.423,2.686,1.526
-0.133,-0.277,0.919,9.094,1.221,1.038
-0.137,-0.277,0.91,8.362,0.061,0.977
-0.138,-0.273,0.91,5.798,-1.16,1.526
-0.141,-0.272,0.915,3.479,-1.526,1.77
-0.14,-0.274,0.92,3.113,-0.732,1.709
-0.141,-0.275,0.928,3.784,0.305,1.404
-0.143,-0.274,0.941,6.592,1.465,0.61
-0.147,-0.27,0.955,7.324,2.014,0.366
-0.151,-0.267,0.961,7.202,2.014,0.366
-0.153,-0.266,0.957,5.737,2.319,0.61
-0.156,-0.268,0.949,5.676,2.808,0.732
-0.156,-0.268,0.938,5.676,2.808,1.038
-0.154,-0.268,0.928,5.615,2.319,1.404
-0.152,-0.269,0.923,5.798,2.197,1.648
-0.152,-0.271,0.917,7.629,2.502,1.343
-0.148,-0.269,0.912,7.629,3.052,1.343
-0.149,-0.265,0.916,7.507,3.784,1.465
-0.15,-0.264,0.937,6.287,4.089,1.892
-0.147,-0.263,0.968,4.517,3.967,2.502
-0.141,-0.26,0.982,4.944,4.089,2.686
-0.147,-0.248,0.993,6.836,4.15,2.197
-0.159,-0.243,1.026,4.761,4.7,2.563
-0.157,-0.25,1.056,2.747,7.141,4.028
-0.143,-0.264,1.093,4.211,9.216,5.92
-0.132,-0.263,1.146,3.906,8.789,7.568
-0.125,-0.256,1.204,3.662,6.348,7.385
-0.131,-0.251,1.254,6.165,2.991,6.042
-0.167,-0.249,1.314,10.254,-1.587,4.822
-0.203,-0.241,1.418,9.827,-3.967,6.653
-0.204,-0.233,1.518,13,-2.014,9.888
-0.185,-0.23,1.623,24.963,4.089,11.719
-0.145,-0.239,1.687,40.71,10.986,12.573
-0.099,-0.261,1.692,63.843,15.198,10.376
-0.072,-0.28,1.644,89.233,15.503,4.944
-0.075,-0.284,1.569,111.389,13,-2.319
-0.084,-0.286,1.499,125.305,10.376,-8.85
-0.105,-0.277,1.421,135.193,7.812,-13.245
-0.141,-0.267,1.364,140.564,6.226,-14.832
-0.162,-0.256,1.318,141.418,6.226,-13.916
-0.154,-0.259,1.299,144.287,8.606,-11.169
-0.127,-0.252,1.286,148.254,10.498,-8.179
-0.084,-0.242,1.282,152.649,9.705,-6.836
-0.055,-0.219,1.266,161.194,9.033,-7.751
-0.031,-0.225,1.23,174.866,10.132,-11.658
-0.016,-0.255,1.147,189.697,10.864,-18.005
-0.021,-0.298,1.045,203.674,9.155,-24.658
-0.03,-0.331,0.939,209.961,5.066,-30.029
-0.065,-0.351,0.845,207.825,0.61,-32.837
-0.092,-0.378,0.762,202.332,-1.038,-33.813
-0.122,-0.39,0.716,194.153,0.061,-33.508
-0.132,-0.4,0.725,182.678,2.441,-30.09
-0.122,-0.407,0.741,174.438,4.211,-26.123
-0.122,-0.417,0.756,173.645,4.333,-23.499
-0.113,-0.42,0.755,175.903,3.967,-22.705
-0.096,-0.45,0.742,179.749,5.066,-23.56
-0.077,-0.489,0.72,185.425,5.615,-26.001
-0.057,-0.508,0.665,191.711,3.113,-29.907
-0.047,-0.529,0.591,198.914,-1.282,-34.973
-0.066,-0.558,0.496,202.209,-9.094,-42.847
-0.105,-0.579,0.391,203.674,-19.104,-50.232
-0.156,-0.589,0.296,199.951,-28.015,-53.894
-0.216,-0.578,0.228,188.782,-35.095,-53.162
-0.268,-0.566,0.199,177.307,-38.879,-49.5
-0.286,-0.565,0.203,167.48,-37.476,-43.945
-0.286,-0.601,0.219,161.926,-33.447,-38.391
-0.273,-0.635,0.218,162.292,-29.907,-34.424
-0.249,-0.687,0.184,164.612,-28.442,-31.86
-0.24,-0.712,0.136,165.161,-31.067,-31.189
-0.246,-0.726,0.079,162.17,-36.072,-32.043
-0.277,-0.737,0.03,156.799,-41.626,-32.593
-0.318,-0.735,0.017,149.17,-43.03,-32.471
-0.313,-0.735,0.027,142.395,-38.452,-30.518
-0.309,-0.751,0.03,140.381,-32.959,-29.358
-0.315,-0.751,0.011,140.686,-29.175,-28.748
-0.332,-0.766,-0.018,142.212,-26.184,-27.588
-0.336,-0.802,-0.057,143.372,-22.461,-25.33
-0.342,-0.823,-0.072,140.015,-18.799,-22.522
-0.335,-0.833,-0.082,134.399,-15.686,-19.958
-0.333,-0.847,-0.093,128.54,-13.428,-17.944
-0.341,-0.846,-0.099,120.728,-12.512,-15.625
-0.332,-0.837,-0.099,115.601,-11.841,-13.977
-0.325,-0.828,-0.107,115.479,-11.902,-12.878
-0.32,-0.83,-0.124,115.479,-13.367,-12.207
-0.319,-0.854,-0.155,114.746,-14.709,-12.634
-0.053,-0.679,0.986,-12.695,16.357,8.972
-0.028,-0.681,0.982,-4.395,15.991,6.592
-0.032,-0.677,0.948,0.61,12.207,3.784
-0.048,-0.674,0.9,7.141,7.141,1.709
-0.062,-0.672,0.852,11.78,1.587,0.61
-0.074,-0.67,0.8,11.047,-4.395,0.427
-0.088,-0.659,0.76,8.301,-9.277,1.16
-0.096,-0.658,0.729,7.568,-11.78,1.953
-0.096,-0.662,0.702,7.996,-12.573,2.869
-0.101,-0.661,0.679,8.179,-12.939,3.418
-0.104,-0.664,0.672,7.019,-12.146,3.906
-0.105,-0.672,0.668,5.92,-9.399,4.456
-0.104,-0.677,0.665,5.676,-5.615,4.7
-0.101,-0.679,0.662,6.165,-2.075,5.066
-0.093,-0.682,0.662,6.409,1.404,5.31
-0.087,-0.681,0.66,5.981,2.808,5.249
-0.078,-0.683,0.656,5.859,2.197,5.249
-0.073,-0.683,0.643,4.517,-0.488,5.066
-0.077,-0.681,0.631,2.136,-4.395,4.578
-0.088,-0.668,0.619,-0.488,-8.728,4.15
-0.097,-0.658,0.613,-3.296,-11.047,4.272
-0.104,-0.663,0.608,-6.897,-11.047,5.127
-0.105,-0.654,0.619,-11.658,-10.498,6.653
-0.104,-0.646,0.632,-16.357,-9.399,8.301
-0.088,-0.651,0.644,-15.991,-5.798,8.911
-0.068,-0.655,0.658,-15.442,-2.38,8.667
-0.053,-0.656,0.679,-17.395,-1.343,7.812
-0.04,-0.659,0.703,-18.677,-1.831,5.737
-0.04,-0.654,0.712,-15.198,-3.662,2.625
-0.052,-0.648,0.709,-11.902,-6.836,-0.305
-0.068,-0.636,0.7,-11.963,-10.437,-2.014
-0.094,-0.622,0.691,-11.108,-12.634,-2.686
-0.111,-0.622,0.703,-17.09,-11.108,-2.197
-0.111,-0.62,0.738,-20.447,-6.165,-1.587
-0.104,-0.61,0.779,-22.034,-0.671,0.122
-0.095,-0.602,0.812,-24.719,3.662,1.465
-0.085,-0.598,0.835,-24.048,6.958,2.014
-0.078,-0.59,0.854,-21.362,8.667,1.77
-0.075,-0.584,0.878,-18.494,9.46,0.732
-0.072,-0.589,0.891,-17.456,9.644,-0.305
-0.067,-0.592,0.889,-15.991,8.789,-0.854
-0.067,-0.592,0.874,-13.794,5.859,-1.587
-0.078,-0.593,0.854,-11.475,1.099,-2.319
-0.103,-0.575,0.841,-12.207,-4.15,-2.319
-0.131,-0.558,0.851,-14.526,-6.836,-2.014
-0.146,-0.554,0.889,-15.869,-4.15,-0.916
-0.139,-0.551,0.974,-17.822,3.845,0.977
-0.101,-0.556,1.096,-17.334,14.282,2.625
-0.036,-0.588,1.243,-13.489,22.278,1.953
0.01,-0.589,1.396,-5.676,23.499,-1.587
0.02,-0.549,1.509,7.568,15.442,-7.874
0.027,-0.539,1.591,24.231,4.211,-15.32
0.023,-0.561,1.611,45.41,-3.784,-24.17
-0.019,-0.553,1.568,68.604,-10.559,-31.86
-0.089,-0.558,1.516,86.121,-15.32,-35.889
-0.12,-0.565,1.475,93.201,-14.771,-34.729
-0.143,-0.55,1.458,99.548,-9.521,-31.433
-0.146,-0.542,1.444,108.276,0.488,-28.442
-0.118,-0.56,1.415,116.882,15.259,-26.428
-0.086,-0.561,1.368,126.953,27.1,-25.33
-0.055,-0.537,1.305,140.137,31.433,-26.001
-0.043,-0.526,1.211,152.344,28.625,-27.893
-0.054,-0.517,1.109,160.034,20.569,-30.212
-0.081,-0.51,1.006,168.518,11.841,-32.41
-0.103,-0.523,0.902,175.354,5.676,-33.203
