aX,aY,aZ,gX,gY,gZ
-0.376,0.311,-0.864,2.075,7.446,0.732
-0.401,0.323,-0.868,3.235,8.118,-2.38
-0.44,0.329,-0.877,5.432,10.376,-5.92
-0.466,0.345,-0.889,6.592,15.32,-7.141
-0.48,0.353,-0.896,7.08,22.034,-5.92
-0.481,0.337,-0.899,6.592,28.931,-3.662
-0.469,0.313,-0.888,5.554,33.081,-1.099
-0.44,0.297,-0.863,2.747,32.41,2.563
-0.407,0.293,-0.838,-0.183,25.513,6.226
-0.39,0.29,-0.832,-1.16,13.55,7.935
-0.392,0.294,-0.838,-4.211,1.282,7.263
-0.414,0.302,-0.85,-2.93,-7.019,4.272
-0.448,0.309,-0.861,-3.662,-10.376,0.793
-0.478,0.321,-0.876,0.427,-8.179,-1.953
-0.496,0.337,-0.889,4.211,-1.892,-2.625
-0.496,0.339,-0.907,4.7,6.836,-2.258
-0.5,0.33,-0.918,5.249,15.869,-1.892
-0.505,0.32,-0.918,4.211,23.071,-0.244
-0.494,0.293,-0.902,1.404,27.527,3.54
-0.47,0.282,-0.862,-2.319,26.855,8.057
-0.437,0.288,-0.828,-6.653,17.883,12.817
-0.424,0.29,-0.816,-5.981,4.639,15.137
-0.422,0.298,-0.824,-5.432,-7.141,14.404
-0.437,0.308,-0.855,-2.197,-15.259,10.62
-0.462,0.309,-0.888,0.061,-18.982,6.287
-0.485,0.308,-0.916,1.099,-18.127,3.296
-0.496,0.298,-0.934,1.282,-13.306,1.77
-0.491,0.287,-0.935,0.732,-7.08,1.16
-0.477,0.29,-0.927,-0.427,-1.038,1.404
-0.466,0.292,-0.914,-1.404,5.127,1.587
-0.453,0.283,-0.908,-0.366,10.986,1.099
-0.44,0.267,-0.906,1.038,16.357,-0.244
-0.423,0.248,-0.896,-0.366,19.714,-1.099
-0.399,0.235,-0.88,0.061,18.25,-1.526
-0.377,0.242,-0.861,-3.296,10.62,-1.465
-0.375,0.26,-0.848,-3.479,0.122,-2.441
-0.39,0.274,-0.844,-3.601,-8.85,-4.395
-0.41,0.281,-0.849,-2.38,-14.587,-7.08
-0.436,0.289,-0.849,-1.038,-16.052,-8.972
-0.464,0.292,-0.857,3.418,-13,-9.094
-0.484,0.28,-0.869,5.493,-7.446,-5.371
-0.486,0.254,-0.885,8.789,-1.099,0.61
-0.462,0.234,-0.891,10.01,4.639,7.568
-0.427,0.223,-0.895,7.507,8.301,13.123
-0.39,0.212,-0.887,6.226,9.888,15.381
-0.365,0.213,-0.872,2.869,9.399,14.465
-0.357,0.224,-0.851,1.221,7.263,10.864
-0.364,0.232,-0.832,1.16,4.395,6.592
-0.374,0.235,-0.82,1.648,1.709,3.052
-0.383,0.242,-0.815,3.662,-0.305,0.122
-0.389,0.239,-0.815,5.432,-0.977,-2.014
-0.395,0.235,-0.821,8.972,-1.099,-3.479
-0.408,0.235,-0.833,12.817,-0.427,-3.784
-0.418,0.232,-0.85,15.747,1.16,-2.686
-0.407,0.234,-0.868,15.747,3.296,-0.854
-0.395,0.244,-0.878,14.893,5.92,0.244
-0.389,0.246,-0.882,15.259,8.301,-0.488
-0.386,0.255,-0.875,12.939,10.071,-1.709
-0.392,0.274,-0.864,11.963,11.78,-3.357
-0.404,0.286,-0.848,13.123,12.878,-5.432
-0.417,0.299,-0.839,13.855,13.794,-7.263
-0.429,0.3,-0.835,15.686,15.259,-8.667
-0.442,0.294,-0.827,17.029,18.066,-9.644
-0.452,0.279,-0.818,19.592,21.973,-10.62
-0.445,0.299,-0.812,20.874,27.039,-11.536
-0.465,0.295,-0.815,25.269,33.508,-12.268
-0.48,0.297,-0.832,30.334,41.443,-12.024
-0.491,0.304,-0.86,33.752,50.415,-10.315
-0.502,0.307,-0.878,37.109,60.974,-7.996
-0.505,0.311,-0.893,39.795,71.777,-5.859
-0.505,0.32,-0.896,38.757,81.97,-4.333
-0.509,0.333,-0.885,39.551,91.553,-3.723
-0.515,0.346,-0.859,37.842,100.098,-3.174
-0.527,0.339,-0.834,40.588,106.934,-2.93
-0.618,0.377,-0.753,15.076,73.059,1.038
-0.649,0.383,-0.725,11.23,73.303,2.441
-0.679,0.378,-0.694,11.475,76.05,4.883
-0.692,0.373,-0.664,13.977,81.055,8.606
-0.684,0.372,-0.635,17.761,86.792,12.573
-0.67,0.369,-0.623,22.4,91.248,15.747
-0.651,0.365,-0.624,29.053,94.482,17.212
-0.642,0.366,-0.638,32.959,96.863,16.052
-0.645,0.367,-0.655,35.278,98.755,12.756
-0.661,0.371,-0.663,37.354,100.769,8.728
-0.691,0.375,-0.657,33.508,102.6,6.531
-0.724,0.372,-0.636,29.663,104.431,6.592
-0.747,0.368,-0.611,28.137,106.689,8.362
-0.757,0.364,-0.585,23.315,109.07,11.841
-0.761,0.349,-0.561,21.973,110.779,14.343
-0.759,0.343,-0.528,17.822,111.511,15.869
-0.745,0.35,-0.492,18.555,110.779,15.869
-0.743,0.353,-0.459,18.799,106.445,14.771
-0.751,0.353,-0.443,21.24,98.389,12.817
-0.761,0.359,-0.442,22.583,88.318,10.498
-0.787,0.372,-0.45,22.705,78.552,8.362
-0.824,0.383,-0.459,21.851,70.251,7.568
-0.861,0.389,-0.474,18.86,65.43,8.911
-0.887,0.385,-0.484,18.311,64.758,11.536
-0.897,0.373,-0.478,14.587,67.932,15.625
-0.894,0.36,-0.467,13.367,73.364,19.226
-0.878,0.35,-0.455,10.315,79.224,21.79
-0.868,0.343,-0.441,9.521,84.778,22.949
-0.871,0.337,-0.426,9.338,89.294,22.461
-0.872,0.337,-0.408,11.719,93.323,21.362
-0.873,0.347,-0.383,10.986,96.802,20.874
-0.871,0.359,-0.364,13.611,98.511,20.874
-0.876,0.367,-0.344,13,98.145,21.973
-0.887,0.372,-0.326,14.343,97.229,23.071
-0.894,0.363,-0.308,15.015,96.436,25.574
-0.902,0.343,-0.293,15.564,96.191,28.503
-0.899,0.312,-0.277,17.395,96.558,31.311
-0.885,0.291,-0.256,15.747,96.497,33.325
-0.871,0.278,-0.234,14.832,95.154,33.813
-0.87,0.276,-0.216,15.32,92.468,32.898
-0.88,0.284,-0.202,16.724,88.44,31.616
-0.906,0.291,-0.196,16.541,84.961,30.701
-0.938,0.3,-0.196,16.296,83.557,31.006
-0.969,0.31,-0.199,17.029,85.144,32.715
-0.991,0.319,-0.194,15.015,90.515,35.95
-1.002,0.322,-0.181,16.113,99.609,38.696
-0.996,0.306,-0.162,17.273,110.107,41.26
-0.984,0.278,-0.129,17.395,120.178,42.419
-0.969,0.256,-0.086,18.799,129.395,42.236
-0.95,0.245,-0.05,20.691,137.329,40.955
-0.946,0.226,-0.02,22.339,143.066,38.574
-0.944,0.211,0.011,24.109,146.729,36.865
-0.938,0.205,0.039,27.222,148.682,36.133
-0.932,0.199,0.06,28.137,148.987,36.438
-0.924,0.191,0.079,30.457,148.01,36.255
-0.922,0.188,0.1,32.227,145.569,35.095
-0.933,0.194,0.12,33.264,141.968,33.63
-0.963,0.206,0.141,32.837,138.489,31.738
-0.992,0.218,0.162,33.203,137.024,30.762
-1.01,0.236,0.185,33.997,138.062,31.494
-1.012,0.236,0.197,36.499,141.479,33.203
-0.99,0.212,0.212,37.842,146.545,34.485
-0.965,0.187,0.214,40.405,151.367,33.508
-0.959,0.159,0.225,42.236,153.809,31.86
-0.956,0.145,0.23,43.03,155.09,29.297
-0.951,0.125,0.245,43.701,156.799,27.039
-0.945,0.119,0.263,43.701,158.142,25.513
-0.952,0.111,0.289,42.297,158.569,25.33
-0.955,0.102,0.317,42.175,158.508,26.184
-0.949,0.092,0.349,40.894,159.424,27.466
-0.938,0.087,0.378,41.565,162.354,27.893
-0.912,0.083,0.41,44.556,168.213,27.1
-0.881,0.086,0.441,47.424,175.598,24.902
-0.85,0.077,0.467,52.307,183.838,21.179
-0.818,0.065,0.493,56.458,193.054,17.09
-0.786,0.058,0.522,61.768,201.599,12.756
-0.76,0.05,0.544,64.697,208.069,8.667
-0.744,0.043,0.558,67.505,212.341,4.578
-0.725,0.029,0.574,69.702,215.21,1.221
-0.698,0.016,0.588,67.871,216.431,-0.671
-0.664,0.01,0.607,66.101,216.553,-2.014
-0.623,0.003,0.629,62.439,215.881,-2.808
-0.573,-0.006,0.656,57.556,213.745,-3.967
-0.528,-0.011,0.691,51.697,208.313,-4.944
-0.487,-0.011,0.73,43.945,198.486,-4.517
-0.459,-0.003,0.778,36.438,184.57,-2.991
-0.438,0.002,0.828,30.762,168.518,-0.793
-0.424,0.012,0.868,26.184,151.733,2.93
-0.412,0.018,0.896,25.33,137.634,6.714
-0.391,0.027,0.897,27.222,127.441,9.094
-0.364,0.041,0.891,27.588,120.056,9.705
-0.352,0.057,0.881,27.649,114.502,9.277
-0.346,0.059,0.877,27.039,111.206,8.85
-0.343,0.053,0.881,27.1,109.253,8.301
-0.332,0.042,0.879,27.344,108.643,7.324
-0.331,0.038,0.881,26.672,109.436,4.944
-0.335,0.029,0.885,26.184,109.924,2.502
-0.334,0.021,0.892,26.306,109.192,1.16
-0.337,0.029,0.896,26.978,108.887,0.977
-0.336,0.034,0.895,28.503,110.657,1.953
-0.334,0.028,0.886,31.372,115.173,4.15
-0.309,0.011,0.872,33.325,120.728,7.507
-0.268,-0.003,0.87,33.264,125.488,10.803
-0.229,0.001,0.871,30.151,127.38,13.611
-0.195,0.01,0.892,23.804,125.732,16.724
-0.141,0.02,0.961,16.357,122.375,21.606
-0.082,0.01,1.048,11.658,116.211,27.1
-0.011,-0.011,1.134,10.071,106.567,31.25
0.065,-0.029,1.192,11.536,91.858,32.043
0.096,-0.033,1.198,17.09,71.533,27.588
0.067,-0.021,1.144,24.17,48.462,18.005
-0.006,-0.016,1.06,31.494,29.785,6.165
-0.094,-0.007,0.996,33.813,19.836,-2.014
-0.174,0.014,0.946,34.363,17.456,-3.601
-0.209,0.028,0.907,33.02,21.667,0.427
-0.185,0.019,0.902,30.151,31.494,7.629
-0.124,-0.004,0.927,26.123,41.565,14.099
-0.044,-0.039,0.972,22.522,46.021,17.029
0.026,-0.066,1.021,19.775,42.847,15.442
-0.449,-0.241,1.034,-25.391,-123.291,-28.625
-0.439,-0.249,1.011,-11.719,-104.98,-28.992
-0.38,-0.286,1,-2.441,-82.825,-31.433
-0.316,-0.343,0.999,2.686,-68.665,-38.391
-0.266,-0.394,0.983,3.784,-67.444,-51.697
-0.234,-0.45,1.01,-1.892,-75.745,-61.401
-0.245,-0.444,0.992,-10.193,-98.389,-71.289
-0.336,-0.378,0.977,-21.912,-124.634,-78.247
-0.473,-0.272,0.96,-29.236,-141.541,-78.735
-0.535,-0.208,0.967,-34.79,-146.118,-71.045
-0.518,-0.19,1.001,-35.706,-145.874,-62.439
-0.454,-0.201,1.035,-32.715,-151.062,-57.434
-0.391,-0.226,1.064,-29.114,-167.419,-57.739
-0.362,-0.282,1.058,-26.123,-197.205,-61.89
-0.362,-0.335,0.991,-22.339,-236.084,-66.223
-0.369,-0.368,0.882,-19.531,-276.001,-72.693
-0.383,-0.356,0.755,-23.01,-315.491,-81.421
-0.401,-0.294,0.674,-34.119,-353.027,-92.529
-0.41,-0.241,0.576,-42.053,-387.634,-105.042
-0.355,-0.211,0.425,-38.757,-419.678,-115.112
-0.274,-0.181,0.222,-32.471,-452.942,-124.878
-0.227,-0.101,0.043,-36.865,-486.572,-140.32
-0.202,0.025,-0.05,-51.514,-511.169,-163.635
-0.272,0.206,-0.086,-64.697,-520.813,-191.406
-0.467,0.406,-0.158,-69.885,-518.616,-213.318
-0.63,0.537,-0.241,-69.946,-508.789,-220.215
-0.695,0.616,-0.328,-69.702,-498.84,-215.942
-0.731,0.687,-0.441,-73.73,-493.896,-204.712
-0.778,0.735,-0.574,-85.571,-494.812,-189.514
-0.761,0.739,-0.687,-102.539,-498.169,-174.927
-0.741,0.744,-0.76,-122.437,-500.488,-165.71
-0.777,0.8,-0.741,-139.954,-499.207,-161.804
-0.765,0.875,-0.705,-145.203,-490.417,-159.18
-0.735,0.907,-0.683,-135.376,-472.534,-156.189
-0.696,0.888,-0.666,-116.333,-443.787,-154.968
-0.653,0.876,-0.647,-94.482,-403.259,-154.907
-0.604,0.89,-0.594,-74.28,-356.873,-153.87
-0.6,0.882,-0.613,-51.819,-312.195,-151.184
-0.501,0.842,-0.65,-31.555,-271.362,-145.447
-0.495,0.727,-0.645,-13.55,-241.15,-130.554
-0.425,0.632,-0.718,-4.028,-213.257,-119.141
-0.317,0.604,-0.814,-3.784,-201.111,-111.938
-0.275,0.589,-0.844,-9.583,-188.782,-108.765
-0.285,0.642,-0.822,-15.625,-177.673,-107.361
-0.317,0.677,-0.785,-19.958,-160.645,-107.971
-0.37,0.684,-0.756,-15.625,-139.038,-107.666
-0.421,0.686,-0.763,-15.32,-117.798,-105.53
-0.479,0.674,-0.749,-16.296,-106.384,-98.755
-0.494,0.672,-0.785,-19.043,-111.328,-87.158
-0.469,0.653,-0.833,-27.344,-126.282,-69.885
-0.439,0.621,-0.901,-36.377,-141.907,-50.354
-0.365,0.587,-0.971,-40.1,-145.569,-33.02
-0.285,0.559,-1.017,-46.021,-131.714,-18.127
-0.215,0.536,-1.015,-45.532,-102.112,-7.996
-0.151,0.529,-0.955,-43.823,-63.293,-2.686
-0.086,0.521,-0.878,-36.926,-25.757,-0.671
-0.008,0.5,-0.802,-33.142,0.916,0.854
0.058,0.468,-0.75,-30.273,11.658,1.465
0.116,0.478,-0.703,-25.269,7.263,-1.404
0.133,0.466,-0.7,-19.897,-10.925,-5.737
0.124,0.467,-0.748,-19.409,-38.513,-8.545
0.081,0.481,-0.81,-15.564,-61.951,-12.085
0.007,0.493,-0.887,-12.573,-72.998,-14.832
-0.051,0.499,-0.952,-13,-69.275,-14.038
-0.08,0.506,-0.967,-11.292,-52.185,-10.864
-0.091,0.52,-0.944,-6.653,-28.015,-7.996
-0.099,0.524,-0.898,-4.028,-4.883,-4.272
-0.068,0.522,-0.864,1.282,12.512,-0.977
-0.023,0.515,-0.842,3.357,21.729,1.709
0.008,0.501,-0.847,7.019,19.531,1.099
0.025,0.474,-0.873,8.179,7.996,-0.732
0.019,0.474,-0.898,4.944,-5.188,-1.16
-0.022,0.485,-0.911,1.709,-15.564,-2.014
-0.083,0.497,-0.923,0.732,-19.226,-2.625
-0.127,0.499,-0.941,2.075,-15.747,-1.038
-0.154,0.509,-0.945,1.648,-6.226,3.479
-0.142,0.518,-0.94,4.883,6.653,7.568
-0.125,0.5,-0.94,6.226,17.761,11.963
-0.095,0.478,-0.932,7.385,26.367,16.418
-0.047,0.461,-0.933,7.446,33.02,17.578
-0.011,0.442,-0.924,6.775,35.767,17.395
0.01,0.434,-0.913,8.118,33.386,16.418
0.021,0.418,-0.915,4.944,26.428,14.832
0.017,0.407,-0.911,0.122,17.334,12.634
0.003,0.428,-0.902,-2.014,7.324,9.766
-0.026,0.439,-0.899,-5.615,-0.61,7.751
-0.05,0.449,-0.892,-6.592,-2.808,6.531
-0.073,0.456,-0.891,-1.709,-0.549,5.31
-0.083,0.451,-0.906,1.221,3.784,4.883
-0.083,0.447,-0.93,6.226,7.568,4.822
-0.085,0.438,-0.951,7.324,9.888,5.737
-0.079,0.429,-0.971,7.507,12.451,7.202
-0.066,0.417,-0.987,5.981,15.32,9.094
-0.055,0.405,-0.995,3.418,17.029,10.559
-0.052,0.407,-0.986,-0.977,17.151,11.719
-0.051,0.408,-0.964,-3.784,16.785,12.268
-0.05,0.408,-0.935,-6.714,16.541,12.573
-0.047,0.412,-0.908,-7.019,16.602,11.841
-0.047,0.416,-0.879,-6.714,16.113,10.559
-0.061,0.423,-0.866,-3.54,13.977,8.362
-0.078,0.42,-0.868,-2.441,10.986,6.958
-0.102,0.412,-0.891,2.808,9.338,5.676
-0.118,0.407,-0.923,3.052,9.888,5.798
-0.122,0.396,-0.947,4.7,12.695,6.226
-0.123,0.386,-0.955,2.075,16.663,8.179
-0.111,0.389,-0.948,1.587,21.545,10.376
-0.109,0.39,-0.927,-1.709,26.123,11.658
-0.115,0.393,-0.898,-1.099,29.968,11.597
-0.123,0.399,-0.871,-0.671,32.593,10.803
-0.13,0.406,-0.855,0.977,33.508,9.338
-0.144,0.41,-0.851,3.601,32.776,7.629
-0.159,0.411,-0.86,6.714,29.846,6.47
-0.169,0.406,-0.881,7.324,24.963,6.775
-0.183,0.404,-0.907,9.766,19.775,7.629
-0.196,0.397,-0.934,8.789,15.991,10.193
-0.205,0.388,-0.958,9.033,17.09,14.282
-0.193,0.376,-0.972,8.179,24.048,18.86
-0.156,0.367,-0.972,6.47,34.363,22.4
-0.122,0.35,-0.958,6.409,42.908,23.254
-0.235,-0.464,1.112,-20.569,-23.865,-4.639
-0.207,-0.502,1.165,-24.109,-27.405,-8.667
-0.171,-0.554,1.202,-26.245,-37.109,-13.184
-0.149,-0.597,1.224,-25.269,-57.434,-19.958
-0.109,-0.611,1.231,-26.672,-85.815,-26.306
-0.094,-0.616,1.235,-28.564,-118.164,-33.508
-0.119,-0.629,1.217,-28.198,-154.236,-40.771
-0.136,-0.599,1.224,-29.846,-189.148,-46.387
-0.165,-0.565,1.242,-27.893,-217.651,-54.321
-0.205,-0.568,1.209,-18.372,-245.605,-67.139
-0.233,-0.561,1.09,-3.479,-278.503,-79.468
-0.251,-0.517,0.91,8.606,-312.012,-87.585
-0.236,-0.471,0.709,11.963,-342.285,-93.018
-0.181,-0.422,0.577,6.897,-369.08,-98.267
-0.107,-0.336,0.502,-7.019,-396.606,-104.431
-0.02,-0.297,0.402,-19.287,-425.598,-114.502
0.046,-0.269,0.27,-30.334,-455.933,-133.057
0.051,-0.174,0.165,-48.34,-492.554,-159.546
0.011,-0.009,0.098,-67.383,-531.006,-187.012
-0.101,0.246,0.077,-81.177,-557.861,-211.365
-0.312,0.478,0.021,-86.67,-564.453,-230.103
-0.471,0.563,-0.079,-85.571,-555.054,-235.84
-0.554,0.584,-0.215,-88.074,-541.87,-230.957
-0.596,0.615,-0.351,-102.356,-535.156,-221.069
-0.618,0.644,-0.454,-120.85,-535.4,-206.665
-0.59,0.702,-0.566,-136.963,-537.964,-197.266
-0.634,0.762,-0.672,-149.963,-539.001,-197.571
-0.723,0.794,-0.704,-159.912,-532.959,-199.524
-0.751,0.845,-0.668,-165.1,-518.25,-194.275
-0.714,0.932,-0.568,-161.011,-499.512,-185.242
-0.673,1.025,-0.439,-144.348,-478.882,-179.504
-0.653,1.089,-0.368,-113.342,-456.421,-178.894
-0.675,1.115,-0.382,-73.242,-428.467,-179.993
-0.736,1.096,-0.456,-31.86,-389.099,-182.068
-0.763,1.009,-0.592,5.371,-334.961,-184.082
-0.824,0.853,-0.778,30.396,-269.775,-184.265
-0.839,0.734,-0.961,37.964,-204.346,-174.561
-0.762,0.615,-1.036,27.222,-161.255,-148.865
-0.619,0.555,-1.042,2.991,-140.991,-118.835
-0.538,0.55,-0.932,-25.574,-137.39,-93.018
-0.501,0.626,-0.746,-49.072,-146.362,-73.669
-0.514,0.745,-0.543,-58.411,-153.87,-61.096
-0.575,0.78,-0.404,-47.974,-151.001,-58.228
-0.619,0.739,-0.378,-27.771,-138.916,-58.472
-0.574,0.655,-0.515,-5.859,-121.094,-53.833
-0.454,0.565,-0.732,7.751,-103.76,-45.593
-0.345,0.476,-0.925,5.981,-96.924,-34.607
-0.298,0.436,-1.053,-10.315,-105.469,-21.423
-0.265,0.417,-1.129,-34.241,-117.126,-8.24
-0.227,0.421,-1.079,-57.251,-116.028,1.953
-0.184,0.508,-0.842,-73.608,-99.304,7.874
-0.123,0.64,-0.55,-71.35,-75.439,5.554
-0.072,0.645,-0.394,-44.434,-50.903,-1.038
-0.024,0.594,-0.415,-10.132,-32.349,-6.348
0.041,0.543,-0.529,13.489,-26.855,-9.644
0.079,0.528,-0.684,25.879,-31.189,-15.503
0.045,0.495,-0.855,27.466,-40.161,-24.658
-0.046,0.454,-0.989,19.104,-52.429,-30.701
-0.142,0.485,-1.034,3.784,-62.622,-30.151
-0.227,0.546,-1.017,-12.512,-65.43,-25.391
-0.274,0.621,-0.947,-26.062,-59.082,-18.311
-0.265,0.66,-0.842,-27.1,-49.744,-8.545
-0.216,0.655,-0.786,-20.203,-39.917,0.244
-0.145,0.622,-0.801,-11.23,-29.785,4.15
-0.095,0.595,-0.844,1.038,-22.583,4.395
-0.083,0.575,-0.891,5.066,-19.958,5.188
-0.077,0.545,-0.932,6.287,-17.944,6.165
-0.076,0.544,-0.956,7.874,-13.245,6.531
-0.056,0.506,-0.975,6.287,-6.47,7.751
-0.006,0.473,-0.985,-0.916,-0.977,10.193
0.046,0.493,-0.954,-7.69,-3.418,9.094
0.041,0.527,-0.896,-16.113,-14.16,4.822
0.016,0.546,-0.844,-18.799,-27.893,0.305
-0.023,0.563,-0.832,-14.648,-38.574,-2.625
-0.068,0.57,-0.863,-7.935,-41.992,-5.188
-0.11,0.55,-0.91,-0.793,-37.231,-6.531
-0.122,0.529,-0.944,5.127,-24.353,-4.333
-0.117,0.526,-0.962,7.202,-6.042,-0.061
-0.103,0.505,-0.958,11.963,12.024,3.357
-0.048,0.471,-0.95,10.986,23.987,6.226
0.023,0.452,-0.918,6.958,25.269,7.263
0.06,0.479,-0.887,0.061,10.681,4.761
0.03,0.488,-0.878,-5.798,-10.681,0.854
-0.017,0.489,-0.896,-6.836,-27.1,-3.174
-0.058,0.482,-0.916,-6.165,-32.776,-4.944
-0.088,0.5,-0.921,-5.859,-27.161,-4.028
-0.109,0.503,-0.926,0.061,-14.465,-3.479
-0.121,0.494,-0.928,6.409,-0.244,-1.648
-0.12,0.498,-0.923,9.155,13.794,1.587
-0.116,0.484,-0.927,10.071,25.391,5.005
-0.092,0.463,-0.916,13.062,33.997,7.446
-0.052,0.461,-0.903,13.428,37.048,8.301
-0.026,0.452,-0.888,8.362,31.555,8.179
-0.029,0.444,-0.881,6.104,19.653,6.775
-0.045,0.446,-0.884,3.357,5.615,4.822
-0.065,0.452,-0.899,-1.77,-5.31,3.174
-0.093,0.462,-0.914,-4.211,-10.071,1.831
-0.11,0.459,-0.92,-2.625,-8.667,0.977
-0.111,0.453,-0.918,0.122,-2.563,1.16
-0.109,0.457,-0.91,4.15,5.31,1.526
-0.113,0.46,-0.901,7.751,11.963,2.38
-0.116,0.457,-0.9,10.498,16.846,3.967
-0.104,0.458,-0.911,10.315,20.02,5.859
-0.083,0.441,-0.922,9.949,21.606,6.348
-0.073,0.43,-0.923,9.155,19.287,5.493
-0.069,0.422,-0.921,3.906,12.695,4.639
-0.075,0.422,-0.914,-1.77,4.15,3.723
-0.092,0.436,-0.904,-2.625,-2.38,2.38
-0.115,0.446,-0.903,-4.578,-4.883,1.526
-0.131,0.45,-0.906,-1.831,-3.723,0.977
-0.131,0.445,-0.903,-0.977,0.122,1.709
-0.133,0.443,-0.903,2.625,5.554,2.563
-0.132,0.428,-0.906,3.967,10.254,3.906
-0.117,0.413,-0.914,5.005,12.756,5.554
-0.102,0.41,-0.922,4.333,13.306,6.531
-0.095,0.404,-0.922,0.732,10.681,6.47
-0.086,0.41,-0.915,-1.221,6.531,5.859
-0.087,0.422,-0.897,-5.249,1.892,5.31
-0.102,0.433,-0.885,-5.005,-0.977,4.456
